VIN,County,City,State,Model Year,Make,Model,Electric Vehicle Type,Clean Alternative Fuel Vehicle (CAFV) Eligibility,Electric Range,Base MSRP,Legislative District,DOL Vehicle ID,Vehicle Location,Electric Utility,2020 Census Tract
5YJSA1DP4D,Yakima,Zillah,,2013,GMC,2500 Club Coupe,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,165.8,60183.85,19,175620431,POINT (-120.6860209 47.7095564),PUD NO 1 OF CHELAN COUNTY,53037252152.9
5YJSA1H27E,Yakima,Yakima,JHR,2015,Mercedes-Benz,SLR McLaren,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,196.8,55436.15,10,144760123,POINT (-122.206146 47.839957),PUD NO 1 OF CHELAN COUNTY,53074547665.1
5YJSA1H10E,Yakima,Auburn,,2016,Nissan,Sentra,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208.4,64351.04,45,185844730,POINT (-120.611068 46.596645),PUGET SOUND ENERGY INC,53052475184.9
KNDJX3AE8G,Snohomish,Leavenworth,,2014,Chevrolet,Astro,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,151.1,53261.22,39,179029840,POINT (-122.206146 47.839957),PUGET SOUND ENERGY INC,53044792904.5
5YJSA1H27E,King,Auburn,,2014,Dodge,Ram 1500 Club,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,169.3,78091.13,2,181797743,POINT (-122.6064912 47.5236145),PACIFICORP,53036101652.2
5YJSA1H27E,Yakima,Port Orchard,,2015,Chevrolet,Suburban,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,223.8,86491.19,44,134439982,POINT (-122.206146 47.839957),PACIFICORP,53066747553.3
5YJSA1H10E,Chelan,Zillah,A9,2014,Chrysler,Sebring,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,144.5,46994.06,47,190796993,POINT (-120.6860209 47.7095564),PACIFICORP,53041973095.6
5YJSA1H11E,Kitsap,Yakima,,2016,Hyundai,Excel,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,152.6,83625.39,13,184324289,POINT (-120.6860209 47.7095564),PACIFICORP,53071869999.4
5YJSA1DP4D,Kitsap,Zillah,TN,2013,Mercedes-Benz,W201,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,185.7,44081.6,9,132988924,POINT (-120.611068 46.596645),PACIFICORP,53023145132.6
5YJSA1H27E,Yakima,Bothell,,2015,Mercury,Milan,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220.2,63355.13,22,191630191,POINT (-120.2658133 46.4063477),PUGET SOUND ENERGY INC,53010300000.8
KNDJX3AE8G,King,Auburn,,2016,Mitsubishi,Lancer,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,212.0,85261.89,21,150406253,POINT (-120.611068 46.596645),PACIFICORP,53053469371.0
5YJSA1H27E,Chelan,Yakima,,2014,Chrysler,Town & Country,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,106.9,33638.09,36,142056977,POINT (-120.2658133 46.4063477),PUD NO 1 OF CHELAN COUNTY,53071911739.7
5YJSA1H27E,Chelan,Zillah,,2013,Hummer,H3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,118.6,46119.85,6,147980983,POINT (-122.206146 47.839957),PUD NO 1 OF CHELAN COUNTY,53032752016.4
5YJSA1H11E,King,Auburn,,2013,Lincoln,Mark LT,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,204.5,74533.71,4,145789209,POINT (-120.611068 46.596645),PACIFICORP,53040200861.7
5YJSA1H10E,Yakima,Zillah,97,2016,BMW,530,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,158.2,67004.97,30,173094169,POINT (-120.2658133 46.4063477),PUGET SOUND ENERGY INC,53047412536.8
5YJSA1H11E,Yakima,Yakima,,2016,Lincoln,Navigator,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,118.8,47071.82,44,151563730,POINT (-120.6860209 47.7095564),PUGET SOUND ENERGY INC,53018214585.1
5YJSA1H10E,Chelan,Bothell,,2015,Lexus,GX,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,138.6,110776.84,41,153718506,POINT (-120.611068 46.596645),PUGET SOUND ENERGY INC,53048086406.5
5YJSA1H11E,Yakima,Bothell,,2016,Ferrari,599 GTB Fiorano,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,177.7,109482.87,33,178492925,POINT (-120.2658133 46.4063477),PACIFICORP,53047355528.7
KNDJX3AE8G,Yakima,Yakima,,2013,Honda,Prelude,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,102.0,79526.06,39,141784667,POINT (-122.6064912 47.5236145),PACIFICORP,53024309126.7
5YJSA1DP4D,King,Auburn,,2015,Volvo,C70,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,243.0,70296.7,26,173322809,POINT (-122.206146 47.839957),PACIFICORP,53036948198.3
5YJSA1H27E,Chelan,Yakima,,2016,Lexus,ES,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,155.3,97590.64,8,183218596,POINT (-120.2658133 46.4063477),PACIFICORP,53039248110.9
5YJSA1DP4D,Chelan,Leavenworth,,2016,Volkswagen,Passat,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,116.6,58436.82,45,144777926,POINT (-120.2658133 46.4063477),PUGET SOUND ENERGY INC,53071566594.9
5YJSA1DP4D,Kitsap,Bothell,,2014,Nissan,Sentra,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,111.5,66295.17,39,131173315,POINT (-122.206146 47.839957),PUGET SOUND ENERGY INC,53034436049.3
5YJSA1H27E,King,Zillah,,2013,Ford,Freestar,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,211.0,78496.54,13,139097806,POINT (-122.206146 47.839957),PUD NO 1 OF CHELAN COUNTY,53010337734.2
KNDJX3AE8G,King,Leavenworth,X,2014,Subaru,Alcyone SVX,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,212.6,67158.35,13,131591816,POINT (-122.206146 47.839957),PUGET SOUND ENERGY INC,53028969909.1
5YJSA1H27E,Snohomish,Zillah,M,2013,Acura,RL,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,104.6,61653.88,13,145336901,POINT (-122.206146 47.839957),PACIFICORP,53060078256.0
KNDJX3AE8G,Chelan,Auburn,07,2014,Honda,S2000,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,117.2,36962.01,28,170651097,POINT (-120.2658133 46.4063477),PUD NO 1 OF CHELAN COUNTY,53031071510.1
5YJSA1H10E,Kitsap,Yakima,,2016,Buick,Somerset,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,103.1,79682.98,5,148765997,POINT (-122.6064912 47.5236145),PUD NO 1 OF CHELAN COUNTY,53035054423.8
5YJSA1H27E,Kitsap,Zillah,,2015,Chevrolet,Prizm,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,213.6,105650.5,27,174136445,POINT (-120.6860209 47.7095564),PUGET SOUND ENERGY INC,53034228203.8
5YJSA1H27E,Yakima,Port Orchard,,2016,Cadillac,XLR-V,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,115.5,91695.21,37,139943731,POINT (-122.6064912 47.5236145),PUGET SOUND ENERGY INC,53035535493.8
5YJSA1DP4D,Yakima,Zillah,,2016,Audi,S5,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,235.3,77331.33,40,148548447,POINT (-122.6064912 47.5236145),PACIFICORP,53034041127.2
KNDJX3AE8G,Chelan,Auburn,,2013,Dodge,Caravan,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,97.3,90183.37,41,161505227,POINT (-122.206146 47.839957),PACIFICORP,53076036110.9
5YJSA1H10E,King,Auburn,,2014,Honda,Element,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,141.4,109363.57,14,155233094,POINT (-122.6064912 47.5236145),PACIFICORP,53028573368.1
5YJSA1H27E,Yakima,Yakima,,2013,Mazda,Miata MX-5,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,251.1,35185.92,13,169349235,POINT (-120.6860209 47.7095564),PUD NO 1 OF CHELAN COUNTY,53014737693.1
5YJSA1H27E,King,Port Orchard,E,2016,Ford,Taurus,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,206.2,72222.86,7,138884942,POINT (-120.6860209 47.7095564),PUGET SOUND ENERGY INC,53056476112.6
KNDJX3AE8G,Chelan,Yakima,,2013,Hyundai,Tiburon,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,166.4,104321.53,10,157096748,POINT (-120.6860209 47.7095564),PUD NO 1 OF CHELAN COUNTY,53031622191.4
5YJSA1DP4D,Yakima,Port Orchard,,2014,Chevrolet,Lumina,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,158.3,47220.45,47,128111470,POINT (-122.206146 47.839957),PUD NO 1 OF CHELAN COUNTY,53058748530.9
5YJSA1H10E,King,Auburn,,2016,Hyundai,Sonata,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,214.8,81597.74,31,191751571,POINT (-120.611068 46.596645),PUD NO 1 OF CHELAN COUNTY,53064273079.0
5YJSA1H27E,Chelan,Leavenworth,,2013,Mercury,Montego,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,259.5,63033.91,14,174102997,POINT (-120.611068 46.596645),PACIFICORP,53040479855.6
5YJSA1DP4D,King,Zillah,,2015,Audi,A4,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,181.1,86566.61,19,167897131,POINT (-120.611068 46.596645),PUD NO 1 OF CHELAN COUNTY,53036443769.9
5YJSA1H27E,Snohomish,Yakima,,2014,Audi,4000CS Quattro,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,112.4,71187.65,5,166229989,POINT (-122.6064912 47.5236145),PACIFICORP,53036409337.6
5YJSA1H11E,King,Bothell,,2013,Dodge,Viper,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,125.5,47270.21,34,148925717,POINT (-122.206146 47.839957),PUD NO 1 OF CHELAN COUNTY,53071209136.9
5YJSA1H27E,Snohomish,Leavenworth,,2013,Pontiac,Grand Am,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,123.2,91244.9,21,190998076,POINT (-120.611068 46.596645),PACIFICORP,53043138999.4
KNDJX3AE8G,King,Yakima,,2014,Chevrolet,Impala,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,124.4,80373.13,32,173299117,POINT (-120.2658133 46.4063477),PACIFICORP,53073216865.4
5YJSA1H10E,Chelan,Zillah,QC,2013,Volkswagen,Type 2,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,120.4,82803.38,49,146739930,POINT (-120.2658133 46.4063477),PUGET SOUND ENERGY INC,53041750007.7
5YJSA1H10E,Kitsap,Zillah,,2015,Mercury,Tracer,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,176.9,91613.92,35,146937524,POINT (-120.6860209 47.7095564),PUGET SOUND ENERGY INC,53075456366.6
5YJSA1DP4D,Yakima,Leavenworth,,2014,Audi,Q5,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,191.7,48589.86,19,128317671,POINT (-120.611068 46.596645),PUD NO 1 OF CHELAN COUNTY,53035356295.4
5YJSA1DP4D,Chelan,Zillah,,2016,Lincoln,Mark LT,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,228.9,66904.58,16,135133090,POINT (-120.611068 46.596645),PUD NO 1 OF CHELAN COUNTY,53020081756.4
5YJSA1H10E,Kitsap,Yakima,,2013,Isuzu,Oasis,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,175.4,77665.98,44,169181721,POINT (-122.6064912 47.5236145),PUD NO 1 OF CHELAN COUNTY,53021505532.4
5YJSA1H11E,Kitsap,Leavenworth,,2015,Acura,Legend,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,155.3,95789.34,22,135570712,POINT (-120.611068 46.596645),PUD NO 1 OF CHELAN COUNTY,53072191459.4
5YJSA1H27E,Kitsap,Yakima,98,2015,Isuzu,Trooper,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,231.8,51769.64,41,173826876,POINT (-120.2658133 46.4063477),PACIFICORP,53059814078.8
5YJSA1H10E,Snohomish,Leavenworth,,2015,Nissan,Maxima,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,240.8,77824.7,41,160457908,POINT (-122.206146 47.839957),PUGET SOUND ENERGY INC,53042819271.0
5YJSA1H27E,Kitsap,Port Orchard,,2013,Audi,A8,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,127.9,106726.38,17,178469880,POINT (-120.2658133 46.4063477),PACIFICORP,53013207068.0
5YJSA1H11E,Chelan,Bothell,,2016,Subaru,Impreza,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,213.7,82768.85,21,163439057,POINT (-120.611068 46.596645),PACIFICORP,53035030193.7
5YJSA1H27E,Kitsap,Port Orchard,16,2015,Eagle,Talon,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,128.4,49375.9,2,168095072,POINT (-122.6064912 47.5236145),PACIFICORP,53018209660.7
5YJSA1DP4D,Yakima,Port Orchard,,2015,Volkswagen,Corrado,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,163.5,37339.87,48,184840980,POINT (-120.6860209 47.7095564),PACIFICORP,53014281774.8
KNDJX3AE8G,Yakima,Zillah,,2014,Mazda,RX-7,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,106.9,94283.08,35,157027533,POINT (-122.6064912 47.5236145),PUGET SOUND ENERGY INC,53032585876.0
5YJSA1H27E,Kitsap,Bothell,,2013,Volvo,S80,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,204.4,97729.33,8,130487000,POINT (-120.611068 46.596645),PUD NO 1 OF CHELAN COUNTY,53046416792.9
5YJSA1H27E,Snohomish,Zillah,,2013,Mercedes-Benz,SLK-Class,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,190.6,84414.07,19,142465514,POINT (-120.2658133 46.4063477),PUGET SOUND ENERGY INC,53012286773.7
5YJSA1H11E,Snohomish,Zillah,,2015,Toyota,Camry,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,186.0,108663.1,18,155948524,POINT (-120.611068 46.596645),PUD NO 1 OF CHELAN COUNTY,53009105563.1
5YJSA1H27E,King,Auburn,,2013,Pontiac,LeMans,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,228.7,83101.91,42,136886658,POINT (-122.206146 47.839957),PUD NO 1 OF CHELAN COUNTY,53046778664.4
KNDJX3AE8G,Chelan,Bothell,,2014,Suzuki,Sidekick,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,159.0,74787.61,22,185498681,POINT (-122.206146 47.839957),PACIFICORP,53044581058.0
5YJSA1DP4D,Chelan,Auburn,,2014,GMC,Envoy,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,198.7,105390.78,38,134913271,POINT (-122.206146 47.839957),PUGET SOUND ENERGY INC,53033983801.4
5YJSA1H27E,King,Zillah,,2013,Nissan,Cube,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,258.5,55665.93,7,185541420,POINT (-120.611068 46.596645),PACIFICORP,53057933940.3
5YJSA1H27E,Yakima,Auburn,,2014,Mazda,B-Series,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,231.7,54351.8,23,191586680,POINT (-122.206146 47.839957),PUGET SOUND ENERGY INC,53014788494.6
KNDJX3AE8G,Snohomish,Auburn,ENG,2015,Toyota,Corolla,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,221.7,87945.67,46,175421573,POINT (-120.611068 46.596645),PUD NO 1 OF CHELAN COUNTY,53015068152.4
5YJSA1H27E,Snohomish,Yakima,,2013,Toyota,Sienna,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215.9,43039.65,1,175063413,POINT (-120.2658133 46.4063477),PACIFICORP,53039004596.0
5YJSA1H27E,Chelan,Yakima,,2016,Chevrolet,Blazer,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,235.1,95982.6,41,185122437,POINT (-122.6064912 47.5236145),PUD NO 1 OF CHELAN COUNTY,53013605821.6
5YJSA1H10E,King,Leavenworth,,2013,Chrysler,Sebring,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,160.7,55590.8,19,157101561,POINT (-120.6860209 47.7095564),PUD NO 1 OF CHELAN COUNTY,53070349967.2
5YJSA1DP4D,Snohomish,Zillah,,2016,Lincoln,Mark VII,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,159.1,103995.09,30,187121300,POINT (-120.6860209 47.7095564),PUD NO 1 OF CHELAN COUNTY,53055188514.9
5YJSA1DP4D,King,Leavenworth,,2013,GMC,Yukon,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,102.2,85395.31,33,143611435,POINT (-122.206146 47.839957),PUD NO 1 OF CHELAN COUNTY,53040875580.6
5YJSA1H11E,Snohomish,Bothell,,2015,Mazda,MX-3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,121.3,49037.18,23,166226317,POINT (-120.2658133 46.4063477),PUGET SOUND ENERGY INC,53065171796.0
KNDJX3AE8G,Yakima,Yakima,,2015,Suzuki,Vitara,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,141.1,93630.95,19,166627629,POINT (-120.611068 46.596645),PACIFICORP,53033310788.7
5YJSA1H10E,Kitsap,Bothell,,2014,Volkswagen,Corrado,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215.2,78250.12,1,133021204,POINT (-120.6860209 47.7095564),PUD NO 1 OF CHELAN COUNTY,53053255814.4
5YJSA1H27E,Chelan,Bothell,A8,2014,Dodge,Sprinter,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,100.7,62736.47,43,144538604,POINT (-120.2658133 46.4063477),PUD NO 1 OF CHELAN COUNTY,53022702250.8
5YJSA1H10E,Chelan,Bothell,,2013,Volvo,C70,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,107.5,95949.11,37,153389700,POINT (-122.6064912 47.5236145),PUD NO 1 OF CHELAN COUNTY,53024636330.2
5YJSA1H27E,Yakima,Leavenworth,,2013,Pontiac,Grand Prix,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,186.7,34152.0,47,151004210,POINT (-120.2658133 46.4063477),PUD NO 1 OF CHELAN COUNTY,53022734482.4
5YJSA1DP4D,King,Bothell,,2014,Volkswagen,Routan,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,128.0,102340.01,39,180984521,POINT (-122.206146 47.839957),PUGET SOUND ENERGY INC,53048519260.7
5YJSA1H10E,Kitsap,Bothell,,2016,Aptera,Typ-1,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,138.0,50433.24,17,191095466,POINT (-120.2658133 46.4063477),PACIFICORP,53065254163.3
KNDJX3AE8G,Snohomish,Auburn,,2016,Land Rover,Range Rover Sport,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,244.6,64531.74,41,178007042,POINT (-120.611068 46.596645),PUGET SOUND ENERGY INC,53064250754.2
5YJSA1H27E,King,Leavenworth,BC,2015,GMC,Yukon XL 1500,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,116.9,90933.29,36,190647305,POINT (-120.6860209 47.7095564),PACIFICORP,53046440003.8
5YJSA1H10E,Snohomish,Zillah,,2013,Volvo,V70,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,159.6,42037.57,13,192766836,POINT (-120.611068 46.596645),PACIFICORP,53017578527.8
KNDJX3AE8G,Yakima,Zillah,,2015,Pontiac,Firefly,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,236.6,71945.81,15,143306926,POINT (-122.6064912 47.5236145),PUD NO 1 OF CHELAN COUNTY,53056545366.9
5YJSA1H10E,Chelan,Leavenworth,,2013,Chevrolet,Aveo,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,260.4,63928.09,37,188061422,POINT (-120.6860209 47.7095564),PACIFICORP,53052893707.2
5YJSA1DP4D,Yakima,Yakima,,2014,Infiniti,FX,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,115.8,103616.96,33,146588262,POINT (-122.206146 47.839957),PUGET SOUND ENERGY INC,53015779633.0
5YJSA1H11E,Yakima,Port Orchard,,2013,Lexus,LX,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,230.2,76206.14,4,156253095,POINT (-120.6860209 47.7095564),PUD NO 1 OF CHELAN COUNTY,53048833048.0
5YJSA1H10E,Snohomish,Bothell,,2016,Volkswagen,Jetta III,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,174.7,98171.04,31,127897500,POINT (-122.6064912 47.5236145),PACIFICORP,53052082221.3
5YJSA1DP4D,Chelan,Leavenworth,,2016,Nissan,Maxima,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,125.5,88549.14,18,157783806,POINT (-120.2658133 46.4063477),PACIFICORP,53044537539.8
5YJSA1DP4D,Yakima,Yakima,,2014,Mercedes-Benz,SL-Class,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,129.6,71452.75,19,178196706,POINT (-120.611068 46.596645),PACIFICORP,53022721715.5
5YJSA1H11E,Chelan,Port Orchard,,2013,Chevrolet,Malibu,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,169.5,103165.22,42,140359683,POINT (-120.6860209 47.7095564),PACIFICORP,53034168306.5
5YJSA1H10E,King,Yakima,,2013,BMW,X5,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,226.6,78581.46,35,137125590,POINT (-120.611068 46.596645),PACIFICORP,53040416115.2
5YJSA1H27E,Snohomish,Auburn,,2014,GMC,Savana 1500,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,97.0,31989.28,49,171716267,POINT (-120.2658133 46.4063477),PUGET SOUND ENERGY INC,53046901043.0
5YJSA1H10E,Snohomish,Yakima,,2016,Toyota,Yaris,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,110.8,106981.95,46,158398870,POINT (-122.6064912 47.5236145),PUD NO 1 OF CHELAN COUNTY,53049555303.1
5YJSA1DP4D,Chelan,Yakima,,2013,Mitsubishi,Galant,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,100.3,73341.77,14,174853417,POINT (-120.2658133 46.4063477),PACIFICORP,53057741238.4
5YJSA1H11E,King,Zillah,,2014,Ford,F350,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,141.4,84420.36,13,143763269,POINT (-120.2658133 46.4063477),PACIFICORP,53034121198.0
KNDJX3AE8G,Kitsap,Leavenworth,NL,2013,Mazda,MPV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,132.3,98193.33,1,180006253,POINT (-122.6064912 47.5236145),PACIFICORP,53022930590.5
5YJSA1H27E,Kitsap,Yakima,,2016,Volkswagen,GTI,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,218.9,83990.0,4,165912286,POINT (-120.611068 46.596645),PUD NO 1 OF CHELAN COUNTY,53021875768.8
5YJSA1H27E,Yakima,Yakima,,2016,Chevrolet,Caprice,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,195.5,107342.74,25,184212943,POINT (-120.2658133 46.4063477),PUGET SOUND ENERGY INC,53074859511.0
5YJSA1DP4D,Snohomish,Zillah,,2016,GMC,Savana 2500,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208.5,108262.36,36,139128571,POINT (-120.6860209 47.7095564),PACIFICORP,53025004375.4
5YJSA1H10E,Yakima,Port Orchard,,2013,Mercedes-Benz,W201,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,133.0,78258.4,30,138413293,POINT (-120.2658133 46.4063477),PUGET SOUND ENERGY INC,53035346025.7
KNDJX3AE8G,Yakima,Yakima,,2014,Ford,Torino,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,111.4,86913.09,3,185068811,POINT (-120.2658133 46.4063477),PACIFICORP,53053802609.5
5YJSA1H27E,Kitsap,Port Orchard,,2013,Dodge,Dakota Club,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208.6,61237.37,42,176831473,POINT (-120.2658133 46.4063477),PUD NO 1 OF CHELAN COUNTY,53054966040.4
