Seat Comfort,Cabin Staff Service,Ground Service,Food & Beverages,Inflight Entertainment,Value For Money,Review Sentiment,Seat_Types_Business Class,Seat_Types_Economy Class,Seat_Types_First Class,Seat_Types_Premium Economy,Type_of_Travellers_Business,Type_of_Travellers_Couple Leisure,Type_of_Travellers_Family Leisure,Type_of_Travellers_Solo Leisure,index,Recommended
3.0,3.0,2.0,1.0,1.0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1657,no
1.0,1.0,1.0,1.0,1.0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1658,no
1.0,4.0,4.0,2.0,3.0,2,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1659,no
1.0,1.0,1.0,1.0,1.0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1660,no
5.0,5.0,3.0,5.0,4.0,5,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1661,yes
2.0,4.0,4.0,3.0,3.0,3,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1662,no
1.0,1.0,3.0,3.0,3.0,3,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1664,no
5.0,5.0,5.0,4.0,3.0,4,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1667,yes
1.0,1.0,4.0,1.0,1.0,2,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1668,no
3.0,4.0,3.0,1.0,3.0,3,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1669,no
5.0,4.0,4.0,1.0,4.0,4,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1670,yes
4.0,4.0,5.0,3.0,4.0,4,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1672,yes
1.0,3.0,2.0,1.0,5.0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1673,no
4.0,4.0,4.0,3.0,3.0,5,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1674,yes
1.0,1.0,1.0,1.0,1.0,3,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1677,no
1.0,1.0,1.0,1.0,3.0,2,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1678,no
1.0,3.0,3.0,1.0,2.0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1679,no
2.0,2.0,1.0,1.0,1.0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1681,no
1.0,3.0,2.0,2.0,1.0,2,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1682,no
5.0,5.0,5.0,5.0,4.0,5,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1683,yes
5.0,5.0,5.0,4.0,5.0,5,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1684,yes
3.0,2.0,3.0,1.0,1.0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1685,no
1.0,2.0,1.0,1.0,3.0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1687,no
2.0,1.0,1.0,2.0,5.0,2,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1688,no
1.0,2.0,1.0,1.0,1.0,1,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1689,no
2.0,4.0,5.0,2.0,2.0,4,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1690,no
2.0,3.0,2.0,1.0,1.0,1,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1691,no
1.0,1.0,1.0,1.0,1.0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1692,no
1.0,4.0,1.0,4.0,1.0,3,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1693,no
1.0,3.0,2.0,1.0,2.0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1694,no
3.0,5.0,4.0,2.0,4.0,2,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1696,no
3.0,5.0,3.0,1.0,2.0,1,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1697,no
3.0,3.0,3.0,1.0,1.0,3,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1700,no
2.0,5.0,1.0,3.0,2.0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1702,no
1.0,1.0,1.0,1.0,1.0,2,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1703,no
4.0,2.0,3.0,2.0,5.0,3,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1704,no
5.0,5.0,5.0,4.0,4.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1705,no
4.0,3.0,2.0,1.0,1.0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1706,no
1.0,2.0,3.0,1.0,3.0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1707,no
1.0,3.0,1.0,1.0,1.0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1708,no
3.0,1.0,3.0,1.0,3.0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1709,no
4.0,1.0,5.0,3.0,4.0,2,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1710,no
4.0,4.0,3.0,1.0,2.0,2,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1711,no
2.0,4.0,2.0,1.0,1.0,2,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1712,no
1.0,4.0,3.0,2.0,2.0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1715,no
4.0,1.0,4.0,1.0,3.0,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1717,no
1.0,3.0,3.0,3.0,3.0,2,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1718,no
3.0,3.0,3.0,1.0,2.0,2,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1723,no
3.0,2.0,4.0,4.0,1.0,3,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1724,no
4.0,3.0,4.0,2.0,2.0,3,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1725,no
3.0,2.0,1.0,1.0,2.0,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1727,no
4.0,3.0,3.0,1.0,1.0,2,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1728,no
3.0,4.0,1.0,3.0,3.0,3,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1729,no
4.0,5.0,4.0,4.0,4.0,4,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1730,yes
3.0,2.0,4.0,1.0,4.0,1,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1731,no
2.0,3.0,5.0,2.0,2.0,1,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1732,no
3.0,2.0,2.0,1.0,2.0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1734,no
1.0,1.0,3.0,2.0,3.0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1735,no
1.0,1.0,2.0,1.0,2.0,1,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1736,no
3.0,4.0,4.0,1.0,3.0,5,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1737,yes
2.0,2.0,1.0,3.0,3.0,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1738,no
2.0,3.0,4.0,1.0,3.0,2,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1739,no
3.0,1.0,1.0,3.0,4.0,2,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1740,no
2.0,3.0,2.0,1.0,2.0,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1741,no
3.0,3.0,3.0,2.0,2.0,2,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1742,no
3.0,3.0,3.0,2.0,2.0,3,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1744,no
1.0,3.0,4.0,1.0,4.0,3,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1746,no
5.0,3.0,5.0,2.0,5.0,3,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1747,no
5.0,5.0,3.0,3.0,4.0,3,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1749,yes
5.0,5.0,5.0,5.0,4.0,4,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1750,yes
2.0,3.0,1.0,1.0,1.0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1752,no
1.0,2.0,2.0,3.0,2.0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1753,no
1.0,3.0,2.0,1.0,1.0,2,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1754,no
5.0,5.0,4.0,3.0,5.0,4,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1755,yes
1.0,2.0,2.0,1.0,1.0,1,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1756,no
5.0,5.0,5.0,5.0,4.0,5,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1757,yes
2.0,2.0,2.0,2.0,1.0,3,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1758,no
4.0,3.0,1.0,1.0,1.0,1,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1759,no
3.0,2.0,3.0,3.0,3.0,3,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1760,no
4.0,4.0,5.0,1.0,5.0,5,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1761,yes
5.0,5.0,5.0,2.0,3.0,2,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1763,yes
3.0,5.0,3.0,1.0,1.0,2,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1764,no
1.0,1.0,3.0,1.0,1.0,1,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1765,no
1.0,3.0,2.0,2.0,1.0,2,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1766,no
4.0,3.0,4.0,2.0,2.0,4,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1767,yes
3.0,4.0,4.0,2.0,1.0,3,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1768,no
4.0,5.0,5.0,5.0,4.0,5,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1770,yes
2.0,3.0,4.0,2.0,3.0,3,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1773,no
4.0,3.0,2.0,4.0,4.0,3,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1774,no
2.0,5.0,4.0,4.0,3.0,3,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1775,yes
5.0,5.0,5.0,4.0,4.0,5,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1776,yes
1.0,3.0,3.0,1.0,1.0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1777,no
4.0,4.0,4.0,4.0,4.0,4,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1778,yes
1.0,1.0,1.0,1.0,1.0,1,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1780,no
2.0,2.0,4.0,2.0,2.0,2,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1781,no
2.0,5.0,1.0,1.0,3.0,3,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1783,no
2.0,2.0,2.0,1.0,1.0,2,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1784,no
1.0,1.0,3.0,1.0,4.0,2,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1785,no
1.0,1.0,1.0,1.0,3.0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1786,no
2.0,3.0,1.0,3.0,3.0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1788,no
2.0,1.0,2.0,1.0,1.0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1790,no
1.0,1.0,1.0,1.0,2.0,2,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1792,no
3.0,2.0,3.0,1.0,3.0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1793,no
4.0,5.0,5.0,4.0,3.0,5,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1794,yes
4.0,4.0,4.0,3.0,3.0,5,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1795,yes
2.0,3.0,3.0,1.0,1.0,2,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1799,no
5.0,5.0,1.0,5.0,4.0,4,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1801,yes
3.0,5.0,5.0,5.0,5.0,5,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1804,yes
1.0,2.0,1.0,2.0,2.0,2,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1805,no
4.0,5.0,4.0,4.0,4.0,4,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1806,yes
3.0,2.0,1.0,3.0,2.0,1,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1807,no
2.0,2.0,3.0,1.0,1.0,2,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1808,no
3.0,5.0,5.0,5.0,3.0,4,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1812,yes
1.0,1.0,2.0,1.0,1.0,3,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1813,no
4.0,5.0,4.0,1.0,4.0,2,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1814,no
4.0,2.0,2.0,1.0,3.0,2,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1815,no
2.0,3.0,3.0,1.0,1.0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1817,no
5.0,4.0,4.0,4.0,4.0,5,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1818,yes
1.0,1.0,1.0,1.0,1.0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1820,no
3.0,5.0,3.0,4.0,2.0,3,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1821,no
4.0,3.0,4.0,3.0,3.0,3,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1823,yes
3.0,5.0,5.0,1.0,1.0,1,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1824,no
5.0,5.0,5.0,3.0,1.0,3,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1825,yes
3.0,4.0,3.0,4.0,3.0,4,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1826,yes
1.0,1.0,1.0,1.0,1.0,1,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1827,no
3.0,3.0,1.0,2.0,2.0,1,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1828,no
2.0,1.0,2.0,1.0,1.0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1829,no
2.0,2.0,1.0,1.0,2.0,2,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1830,no
2.0,5.0,1.0,1.0,1.0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1832,no
5.0,5.0,5.0,5.0,5.0,5,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1834,yes
3.0,3.0,4.0,3.0,3.0,3,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1835,no
3.0,1.0,3.0,1.0,3.0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1836,no
3.0,4.0,4.0,1.0,1.0,2,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1837,no
2.0,2.0,2.0,1.0,3.0,2,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1838,no
1.0,1.0,1.0,1.0,1.0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1840,no
3.0,3.0,2.0,2.0,2.0,3,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1841,no
4.0,2.0,4.0,4.0,4.0,4,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1845,yes
3.0,3.0,3.0,1.0,1.0,2,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1846,no
3.0,1.0,4.0,1.0,4.0,2,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1847,no
3.0,2.0,1.0,2.0,4.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1848,no
5.0,5.0,3.0,3.0,3.0,4,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1850,yes
3.0,1.0,1.0,1.0,1.0,1,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1852,no
1.0,2.0,2.0,1.0,2.0,2,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1853,no
1.0,3.0,4.0,2.0,1.0,2,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1854,no
2.0,3.0,1.0,2.0,1.0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1856,no
1.0,1.0,1.0,1.0,1.0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1857,no
1.0,4.0,4.0,3.0,3.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1858,no
1.0,1.0,1.0,1.0,1.0,1,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1859,no
2.0,4.0,1.0,1.0,1.0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1860,no
1.0,4.0,3.0,4.0,2.0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1861,no
3.0,5.0,4.0,4.0,4.0,4,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1862,yes
3.0,3.0,3.0,3.0,3.0,3,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1863,yes
1.0,2.0,1.0,1.0,1.0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1864,no
3.0,4.0,1.0,2.0,1.0,2,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1865,no
4.0,4.0,4.0,2.0,4.0,3,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1866,no
3.0,4.0,4.0,2.0,3.0,2,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1867,no
4.0,5.0,4.0,4.0,4.0,4,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1869,yes
3.0,4.0,5.0,4.0,3.0,3,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1870,yes
1.0,1.0,1.0,1.0,2.0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1871,no
5.0,4.0,5.0,4.0,5.0,5,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1872,yes
4.0,5.0,4.0,2.0,3.0,4,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1874,yes
2.0,3.0,1.0,2.0,3.0,1,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1875,no
4.0,4.0,4.0,2.0,5.0,3,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1877,no
2.0,4.0,1.0,2.0,1.0,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1878,no
1.0,1.0,1.0,1.0,1.0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1879,no
3.0,3.0,1.0,1.0,2.0,2,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1880,no
3.0,5.0,1.0,4.0,2.0,2,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1881,no
4.0,5.0,3.0,4.0,5.0,5,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1882,yes
1.0,1.0,1.0,1.0,1.0,1,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1883,no
1.0,3.0,4.0,2.0,1.0,1,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1884,no
4.0,5.0,4.0,5.0,4.0,4,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1886,yes
1.0,2.0,2.0,2.0,1.0,2,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1887,no
1.0,3.0,3.0,3.0,1.0,4,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1888,yes
3.0,1.0,3.0,2.0,1.0,2,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1889,no
3.0,3.0,3.0,2.0,3.0,3,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1890,no
4.0,4.0,1.0,1.0,4.0,1,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1891,no
1.0,1.0,1.0,2.0,2.0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1892,no
3.0,2.0,3.0,2.0,2.0,3,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1893,no
2.0,4.0,4.0,3.0,3.0,2,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1894,yes
4.0,4.0,4.0,4.0,3.0,5,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1895,yes
1.0,1.0,1.0,1.0,1.0,1,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1896,no
2.0,3.0,2.0,1.0,2.0,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1898,no
3.0,2.0,3.0,1.0,2.0,1,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1899,no
3.0,2.0,4.0,2.0,3.0,3,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1900,yes
2.0,3.0,2.0,1.0,3.0,1,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1903,no
4.0,3.0,2.0,3.0,4.0,2,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1904,yes
3.0,2.0,1.0,1.0,1.0,1,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1905,no
3.0,2.0,4.0,2.0,3.0,4,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1906,yes
1.0,1.0,4.0,1.0,2.0,1,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1907,no
5.0,5.0,5.0,3.0,4.0,4,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1908,yes
1.0,2.0,1.0,1.0,1.0,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1909,no
1.0,2.0,3.0,1.0,4.0,2,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1910,no
2.0,2.0,4.0,2.0,1.0,2,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1911,no
2.0,1.0,1.0,2.0,2.0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1913,no
1.0,1.0,1.0,1.0,1.0,1,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1914,no
1.0,2.0,3.0,1.0,1.0,1,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1916,no
2.0,1.0,4.0,2.0,2.0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1917,no
3.0,3.0,1.0,3.0,3.0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1918,no
5.0,5.0,3.0,5.0,4.0,4,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1920,yes
4.0,4.0,4.0,4.0,3.0,4,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1921,yes
5.0,5.0,5.0,4.0,4.0,5,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1923,yes
5.0,5.0,3.0,5.0,3.0,3,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1924,no
5.0,5.0,5.0,5.0,4.0,5,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1925,yes
3.0,5.0,3.0,5.0,4.0,4,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1926,yes
4.0,2.0,1.0,1.0,3.0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1928,no
1.0,1.0,1.0,1.0,1.0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1929,no
3.0,3.0,2.0,3.0,3.0,3,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1930,no
3.0,4.0,5.0,3.0,3.0,4,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1931,yes
3.0,5.0,3.0,2.0,5.0,2,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1932,no
5.0,5.0,5.0,5.0,4.0,5,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1933,yes
1.0,1.0,1.0,1.0,1.0,1,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1934,no
3.0,4.0,4.0,3.0,2.0,4,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1937,yes
5.0,5.0,4.0,5.0,2.0,4,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1938,yes
1.0,1.0,2.0,2.0,1.0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1939,no
1.0,2.0,2.0,2.0,4.0,2,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1940,no
3.0,1.0,3.0,1.0,2.0,1,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1941,no
3.0,2.0,4.0,1.0,4.0,4,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1942,yes
2.0,1.0,4.0,1.0,2.0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1943,no
5.0,3.0,2.0,1.0,3.0,1,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1944,no
5.0,4.0,3.0,4.0,5.0,4,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1945,yes
5.0,5.0,5.0,4.0,5.0,5,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1946,yes
4.0,4.0,1.0,1.0,4.0,2,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1948,no
3.0,4.0,2.0,3.0,4.0,3,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1949,yes
5.0,5.0,5.0,4.0,4.0,4,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1951,yes
2.0,2.0,1.0,2.0,1.0,4,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1952,no
